id,categoria_id,nombre,descripcion,ingredientes,preparacion,tiempo_minutos,dificultad,imagen_asset,bebida,acompanamiento,video_url
"414","3","Té piteado","Té negro caliente con un chorro de pisco, típico de noches frías.","[""4 bolsitas de té negro"",""1 litro de agua"",""1/2 taza de pisco"",""Azúcar al gusto"",""2 limones"",""1 palito de canela""]","[""Hervir el agua con la canela"",""Retirar del fuego y colocar las bolsitas de té"",""Dejar infusionar 4 minutos y retirar las bolsitas"",""Endulzar el té caliente al gusto"",""Servir en taza y agregar el pisco al final"",""Agregar el alcohol fuera del fuego para que no se evapore"",""Terminar con unas gotas de limón y servir de inmediato""]","15","facil","/assets/images/recetas/te_piteado.jpg",,,
"415","3","Café americano","Café filtrado suave, servido negro y caliente.","[""60 g de café molido"",""1 litro de agua"",""Azúcar al gusto"",""Leche opcional"",""1 pizca de canela"",""1 pizca de sal""]","[""Moler el café en grano justo antes de preparar, si es posible"",""Calentar el agua hasta unos 92 grados, sin dejar que hierva"",""El agua hirviendo quema el café y lo vuelve amargo"",""Colocar el café molido en el filtro"",""Verter el agua en círculos, lentamente, en dos o tres tandas"",""Dejar que filtre por completo sin presionar"",""Servir caliente, con azúcar o leche si se desea""]","12","facil","/assets/images/recetas/cafe_americano.jpg",,"Pan con mantequilla",
"416","3","Café cortado","Café espresso cortado con un poco de leche caliente.","[""2 cucharadas de café molido fino"",""1/2 taza de agua"",""1/2 taza de leche"",""Azúcar al gusto"",""1 pizca de canela"",""1 pizca de cacao""]","[""Preparar un espresso cargado con el café molido fino"",""Calentar la leche sin dejar que hierva"",""La leche hervida pierde dulzor natural y toma sabor a cocido"",""Verter el espresso en una taza pequeña"",""Agregar solo un chorro de leche caliente, sin llenar la taza"",""Endulzar al gusto"",""Espolvorear una pizca de canela o cacao y servir""]","10","facil","/assets/images/recetas/cafe_cortado.jpg",,,
"417","3","Capuchino casero","Café con leche espumada y cacao espolvoreado encima.","[""2 cucharadas de café molido"",""1/2 taza de agua"",""1 taza de leche entera"",""Azúcar al gusto"",""1 cucharadita de cacao en polvo"",""1 pizca de canela""]","[""Preparar un café cargado y reservarlo caliente"",""Calentar la leche entera hasta unos 65 grados"",""Batir la leche con un batidor manual o espumador hasta que doble su volumen"",""La leche entera espuma mejor que la descremada"",""Verter el café en la taza"",""Agregar la leche espumada por encima sosteniendo la espuma con una cuchara"",""Espolvorear cacao y canela, y servir de inmediato""]","15","media","/assets/images/recetas/capuchino_casero.jpg",,,
"418","3","Café con algarrobina","Café con leche endulzado con algarrobina en lugar de azúcar.","[""3 cucharadas de café molido"",""1/2 taza de agua"",""2 tazas de leche"",""3 cucharadas de algarrobina"",""1 pizca de canela"",""1 cucharadita de vainilla""]","[""Preparar un café cargado con el café molido"",""Calentar la leche con la canela sin dejar que hierva"",""Disolver la algarrobina en un poco de leche caliente"",""Remover bien hasta que no queden grumos oscuros"",""Mezclar la leche con algarrobina y el café"",""Agregar la vainilla y probar el dulzor"",""Servir caliente espolvoreado con canela""]","15","facil","/assets/images/recetas/cafe_con_algarrobina.jpg",,,
"419","3","Café helado","Café frío batido con hielo, leche y un toque de vainilla.","[""1 taza de café cargado frío"",""1 taza de leche"",""3 tazas de hielo"",""3 cucharadas de azúcar"",""1 cucharadita de vainilla"",""1 pizca de canela""]","[""Preparar el café cargado y dejarlo enfriar por completo"",""Refrigerarlo al menos una hora antes de usarlo"",""Usar café ya frío evita que el hielo se derrita y aguade la bebida"",""Colocar el café, la leche, el azúcar y la vainilla en la licuadora"",""Agregar el hielo y licuar a velocidad alta"",""Buscar una textura espumosa y bien fría"",""Servir de inmediato en vaso alto con canela espolvoreada""]","15","facil","/assets/images/recetas/cafe_helado.jpg",,,
"420","3","Infusión de manayupa","Mate andino de manayupa, planta depurativa tradicional.","[""1 puñado de manayupa"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 ramita de hierbabuena"",""1 palito de canela""]","[""Lavar bien la planta de manayupa con agua fría"",""Colocarla en una olla con el agua"",""Llevar a hervor y cocinar 8 minutos a fuego bajo"",""Apagar el fuego y dejar reposar tapado 10 minutos"",""Colar el líquido descartando los tallos y hojas"",""Endulzar con miel al gusto"",""Servir caliente o a temperatura ambiente durante el día""]","25","facil","/assets/images/recetas/infusion_de_manayupa.jpg",,,
"421","3","Agua de romero","Infusión aromática de romero fresco con limón y miel.","[""4 ramitas de romero fresco"",""1 litro de agua"",""2 limones"",""Miel al gusto"",""1 trozo de kion"",""1 palito de canela""]","[""Lavar las ramitas de romero con agua fría"",""Hervir el agua con el kion en rodajas"",""Retirar del fuego y agregar el romero"",""Tapar y dejar infusionar 8 minutos"",""El romero suelta mucho aroma, no conviene pasarse del tiempo"",""Colar el líquido y agregar el jugo de limón ya tibio"",""Endulzar con miel y servir caliente o helada""]","20","facil","/assets/images/recetas/agua_de_romero.jpg",,,
"422","3","Mate de coca con muña","Combinación andina de hoja de coca y muña, muy digestiva.","[""1 puñado de hojas de coca"",""1 puñado de muña"",""1 litro de agua"",""Miel al gusto"",""1 rodaja de limón"",""1 palito de canela""]","[""Hervir el agua con la canela y retirarla del fuego"",""Esperar un minuto para que baje la temperatura"",""Colocar las hojas de coca y la muña en la tetera"",""Verter el agua caliente sobre las hierbas"",""Tapar y dejar infusionar 7 minutos"",""Colar el líquido descartando las hojas"",""Endulzar con miel y servir muy caliente en la altura""]","15","facil","/assets/images/recetas/mate_de_coca_con_muna.jpg",,,
"423","3","Ponche de habas","Bebida caliente y espesa de habas tostadas con leche y canela.","[""2 tazas de habas secas"",""1 litro de leche"",""1 litro de agua"",""1 taza de azúcar"",""2 palitos de canela"",""6 clavos de olor""]","[""Tostar las habas secas en una olla hasta que doren y aromaticen"",""Molerlas hasta obtener una harina gruesa"",""Hervirlas en agua con la canela y el clavo durante 40 minutos"",""Colar el líquido presionando el bagazo para extraer todo el sabor"",""Regresar al fuego y agregar la leche poco a poco"",""Cocinar removiendo hasta que espese ligeramente"",""Endulzar y servir muy caliente en taza""]","70","media","/assets/images/recetas/ponche_de_habas.jpg",,"Pan con queso",
"424","3","Ponche de maní","Ponche cremoso de maní tostado con leche, canela y clavo.","[""2 tazas de maní tostado"",""1.5 litros de leche"",""1 taza de azúcar"",""1/2 taza de arroz remojado"",""2 palitos de canela"",""6 clavos de olor""]","[""Frotar el maní tostado en un paño para retirarle la piel"",""Remojar el arroz en agua durante una hora"",""Licuar el maní con el arroz y un poco de agua hasta que quede muy fino"",""Colar la mezcla con un paño fino exprimiendo con fuerza"",""Llevar a fuego bajo con la leche, la canela y el clavo"",""Remover constantemente para que no se pegue ni se corte"",""Endulzar y servir bien caliente""]","70","media","/assets/images/recetas/ponche_de_mani.jpg",,,
"425","3","Ponche navideño","Ponche caliente de frutas secas, canela y clavo para las fiestas.","[""2 manzanas en cubos"",""1 taza de pasas"",""1 taza de orejones de durazno"",""3 litros de agua"",""3 palitos de canela"",""1 taza de chancaca"",""8 clavos de olor""]","[""Colocar el agua en una olla grande con la canela y el clavo"",""Llevar a hervor y agregar la chancaca en trozos"",""Remover hasta que la chancaca se disuelva por completo"",""Agregar los orejones y las pasas, y cocinar 20 minutos"",""Incorporar la manzana en cubos en los últimos 10 minutos"",""Probar y ajustar el dulzor"",""Servir muy caliente en taza con un poco de la fruta""]","55","facil","/assets/images/recetas/ponche_navideno.jpg",,"Panetón",
"426","3","Ponche de leche","Leche caliente batida con huevo, canela y azúcar.","[""1.5 litros de leche"",""4 huevos"",""1 taza de azúcar"",""2 palitos de canela"",""1 cucharadita de vainilla"",""1 pizca de nuez moscada""]","[""Calentar la leche con la canela sin dejar que hierva"",""Batir los huevos con el azúcar hasta que blanqueen y espumen"",""Verter un poco de leche caliente sobre los huevos batiendo sin parar"",""Este paso atempera los huevos y evita que se cocinen de golpe"",""Regresar la mezcla a la olla removiendo constantemente a fuego bajo"",""Cocinar hasta que espese ligeramente sin llegar a hervir"",""Agregar la vainilla, espolvorear nuez moscada y servir caliente""]","30","media","/assets/images/recetas/ponche_de_leche.jpg",,,
"427","3","Ponche de quinua","Bebida caliente y espesa de quinua con leche, canela y manzana.","[""1 taza de quinua"",""1 litro de leche"",""1 litro de agua"",""2 manzanas"",""1 taza de azúcar"",""2 palitos de canela""]","[""Lavar la quinua frotándola varias veces para quitar la saponina"",""Hervirla en agua con la canela hasta que el grano reviente"",""Agregar la manzana en cubos y cocinar 10 minutos más"",""Licuar todo y colar si se prefiere una textura más fina"",""Regresar al fuego y agregar la leche poco a poco"",""Cocinar removiendo hasta que espese ligeramente"",""Endulzar y servir muy caliente en taza""]","55","facil","/assets/images/recetas/ponche_de_quinua.jpg",,,
"428","3","Calientito","Infusión caliente de té con frutas y especias, típica de las noches frías.","[""4 bolsitas de té negro"",""2 litros de agua"",""2 manzanas en cubos"",""1 piña en trozos"",""3 palitos de canela"",""1 taza de azúcar"",""8 clavos de olor""]","[""Hervir el agua con la canela, el clavo y la cáscara de piña"",""Cocinar 20 minutos para que las especias suelten su aroma"",""Agregar la manzana y la piña en cubos"",""Cocinar 10 minutos más hasta que la fruta esté blanda"",""Apagar el fuego y agregar las bolsitas de té"",""Dejar infusionar 4 minutos y retirar las bolsitas"",""Endulzar y servir muy caliente con un poco de fruta en la taza""]","45","facil","/assets/images/recetas/calientito.jpg",,,
"429","3","Chocolate cusqueño","Chocolate caliente espeso de tableta de cacao con canela y clavo.","[""300 g de tableta de chocolate de Cusco"",""1.5 litros de leche"",""2 palitos de canela"",""6 clavos de olor"",""1/2 taza de azúcar"",""1 pizca de sal""]","[""Calentar la leche con la canela y el clavo a fuego bajo"",""Dejar que infusione 10 minutos sin llegar a hervir"",""Rallar o picar la tableta de chocolate en trozos pequeños"",""Agregarlo a la leche caliente removiendo constantemente"",""Batir con molinillo o batidor para que quede espumoso"",""Cocinar a fuego bajo hasta que espese, sin dejar de remover"",""Endulzar al gusto y servir muy caliente con pan""]","30","facil","/assets/images/recetas/chocolate_cusqueno.jpg",,"Panetón",
"430","3","Submarino","Leche caliente con una barra de chocolate que se derrite en la taza.","[""1 litro de leche entera"",""4 barras de chocolate"",""2 cucharadas de azúcar"",""1 palito de canela"",""1 cucharadita de vainilla"",""1 pizca de sal""]","[""Calentar la leche con la canela a fuego medio"",""No dejar que hierva para que no se forme nata en la superficie"",""Agregar el azúcar y la vainilla, y remover"",""Retirar la canela y servir la leche muy caliente en la taza"",""Introducir la barra de chocolate entera en la taza"",""Dejar que se derrita lentamente por acción del calor"",""Remover con la cuchara antes de tomar""]","12","facil","/assets/images/recetas/submarino.jpg",,,
"431","3","Leche con canela","Leche caliente infusionada con canela y un toque de vainilla.","[""1 litro de leche"",""3 palitos de canela"",""1/3 taza de azúcar"",""1 cucharadita de vainilla"",""4 clavos de olor"",""1 pizca de nuez moscada""]","[""Colocar la leche en una olla con la canela y el clavo"",""Calentar a fuego bajo sin dejar que llegue a hervir"",""Dejar que infusione durante 10 minutos removiendo de vez en cuando"",""Retirar la canela y el clavo"",""Agregar el azúcar y la vainilla"",""Remover hasta disolver por completo"",""Servir muy caliente espolvoreada con canela molida""]","15","facil","/assets/images/recetas/leche_con_canela.jpg",,"Pan con mantequilla",
"432","3","Café bombón","Espresso servido sobre leche condensada en capas.","[""2 cucharadas de café molido fino"",""1/2 taza de agua"",""4 cucharadas de leche condensada"",""1 pizca de canela"",""1 pizca de cacao"",""Hielo opcional""]","[""Colocar la leche condensada en el fondo de un vaso pequeño de vidrio"",""Preparar un espresso bien cargado"",""Verter el café muy lentamente sobre el dorso de una cuchara"",""La cuchara evita que el café se mezcle y permite ver las dos capas"",""Dejar que se formen las capas visibles antes de servir"",""Espolvorear una pizca de canela o cacao"",""Servir con cucharita para que cada quien lo mezcle""]","10","facil","/assets/images/recetas/cafe_bombon.jpg",,,
"433","3","Horchata de arroz","Bebida refrescante de arroz molido con canela y leche.","[""1 taza de arroz"",""1.5 litros de agua"",""2 tazas de leche"",""1 taza de azúcar"",""2 palitos de canela"",""1 cucharadita de vainilla""]","[""Remojar el arroz con la canela en agua durante toda la noche"",""El remojo largo es lo que da cuerpo y sabor a la horchata"",""Licuar el arroz con su agua de remojo hasta que quede muy fino"",""Colar con un paño fino exprimiendo bien el bagazo"",""Agregar la leche y el azúcar removiendo hasta disolver"",""Añadir la vainilla y ajustar el dulzor"",""Refrigerar y servir muy helada con canela espolvoreada""]","40","facil","/assets/images/recetas/horchata_de_arroz.jpg",,,
"434","3","Quinua con piña","Refresco de quinua cocida con piña y canela, servido tibio o frío.","[""1 taza de quinua"",""1 piña"",""2.5 litros de agua"",""1 taza de azúcar"",""2 palitos de canela"",""4 clavos de olor""]","[""Lavar la quinua frotándola hasta que el agua salga limpia"",""Hervirla en agua con la canela, el clavo y la cáscara de piña"",""Cocinar 30 minutos hasta que el grano reviente por completo"",""Retirar la cáscara de piña y licuar la quinua con su agua"",""Colar la mezcla con un colador fino"",""Agregar la pulpa de piña licuada y colada"",""Endulzar al gusto y servir tibia en la mañana o helada al mediodía""]","55","facil","/assets/images/recetas/quinua_con_pina.jpg",,,
"435","3","Maca con algarrobina","Bebida energética de maca con leche y algarrobina.","[""3 cucharadas de harina de maca"",""1 litro de leche"",""3 cucharadas de algarrobina"",""1/3 taza de azúcar"",""1 palito de canela"",""1 cucharadita de vainilla""]","[""Disolver la harina de maca en un poco de leche fría"",""Remover bien para que no queden grumos"",""Calentar el resto de la leche con la canela"",""Verter la maca disuelta removiendo constantemente"",""Cocinar a fuego bajo 10 minutos para que la maca se cocine bien"",""Agregar la algarrobina y el azúcar, removiendo hasta integrar"",""Añadir la vainilla y servir caliente en el desayuno""]","25","facil","/assets/images/recetas/maca_con_algarrobina.jpg",,"Pan con queso",
"436","3","Chicha de manzana","Refresco de manzana hervida con canela, clavo y cáscara de piña.","[""8 manzanas"",""3 litros de agua"",""2 palitos de canela"",""8 clavos de olor"",""1 taza de azúcar"",""3 limones""]","[""Lavar las manzanas y cortarlas en trozos con cáscara y corazón"",""La cáscara y las pepas aportan sabor y color a la bebida"",""Colocarlas en una olla con el agua, la canela y el clavo"",""Hervir 40 minutos a fuego medio"",""Aplastar las manzanas dentro de la olla y colar el líquido"",""Endulzar mientras está caliente y dejar enfriar"",""Agregar jugo de limón y servir bien helada""]","55","facil","/assets/images/recetas/chicha_de_manzana.jpg",,,
